year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost
2012,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3094,231,2381,5662
2012,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2166,254,7390,3923
2012,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2632,221,6668,5635
2012,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3326,231,5418,2060
2012,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3007,215,5326,5863
2012,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2527,378,6197,6511
2012,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2018,358,3869,4098
2013,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2861,294,7971,3593
2013,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3012,364,6010,3998
2013,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2624,246,7926,6331
2013,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2420,207,4028,4714
2013,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3102,385,5472,3013
2013,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3488,331,7013,3440
2013,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2897,200,6602,2657
2013,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2087,328,2144,5845
2013,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3457,386,8928,2424
2013,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3116,314,5108,4584
2013,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3267,356,3633,3688
2013,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2100,308,8589,2375
2014,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2984,308,2006,5835
2014,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2836,311,5038,3401
2014,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3191,206,2646,2535
2014,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3316,264,8683,3312
2014,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2928,292,4890,5499
2014,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2599,354,4617,4926
2014,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2463,234,6805,2253
2014,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2547,355,3310,4915
2014,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2324,317,2251,2422
2014,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2065,340,2845,3280
2014,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2448,330,7618,2036
2014,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3086,214,2564,3533
2015,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2720,311,8663,5216
2015,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2303,395,5381,3139
2015,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3020,262,5011,3144
2015,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2705,274,3849,3850
2015,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3385,207,6152,2169
2015,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2298,342,3696,3253
2015,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2807,334,5000,6149
2015,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2413,274,5947,5680
2015,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2210,333,3946,3040
2015,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2533,318,5383,2695
2015,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3320,301,2550,2385
2015,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2396,236,2281,3492
2016,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2683,296,7752,2536
2016,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2026,238,5433,6070
2016,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3339,397,7988,4742
2016,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2182,293,4832,4980
2016,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3267,302,4233,4628
2016,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2831,238,6971,6087
2016,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2776,346,7068,3160
2016,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2788,369,5589,4516
2016,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2827,370,8286,6486
2016,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2322,207,5307,5329
2016,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2950,356,4902,4162
2016,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2402,258,2414,2483
2017,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3016,281,4446,5537
2017,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2068,208,6345,2540
2017,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2656,258,9391,2068
2017,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2088,338,2110,2117
2017,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3191,246,6816,5632
2017,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2669,388,8042,2421
2017,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2920,369,4235,3692
2017,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3249,307,8878,4426
2017,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2139,353,5270,2470
2017,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2757,353,5468,4019
2017,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2924,304,8099,3173
2017,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2434,201,4785,6236
2018,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3457,299,3141,2316
2018,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2334,279,7745,4201
2018,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2233,332,8705,3885
2018,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3127,346,6096,3693
2018,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3309,398,9017,2612
2018,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3135,272,5853,3630
2018,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2025,239,2842,3537
2018,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2399,205,6188,4196
2018,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2609,332,3584,3809
2018,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2506,243,6059,5523
2018,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3413,254,3845,4390
2018,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3487,329,2811,2731
2019,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3097,310,9366,6226
2019,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2682,392,7790,2166
2019,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2946,284,3258,3629
2019,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2647,363,5601,2559
2019,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2680,394,6002,3850
2019,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3009,385,9198,3221
2019,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3334,370,7053,6106
2019,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2319,361,3510,5721
2019,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3220,215,4004,2010
2019,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2022,267,2877,2467
2019,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2717,272,2082,6419
2019,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3126,387,4787,2921
2020,1,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3148,371,7167,4223
2020,2,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2714,268,5060,5120
2020,3,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3169,249,8580,3657
2020,4,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2730,381,2122,2424
2020,5,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2167,278,9084,4013
2020,6,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2308,385,6136,4828
2020,7,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2633,250,3191,5358
2020,8,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,3031,377,3672,5420
2020,9,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2508,247,4010,5072
2020,10,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2509,267,6267,5265
2020,11,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2968,234,4414,5406
2020,12,East of England,East Cambridgeshire,East Cambridgeshire outlet,2010,2103,305,5953,5179
2010,1,South West England,Forest of Dean,Forest of Dean store,2010,2110,392,8365,6251
2010,2,South West England,Forest of Dean,Forest of Dean store,2010,2350,298,2950,2141
2010,3,South West England,Forest of Dean,Forest of Dean store,2010,2043,290,7445,5990
2010,4,South West England,Forest of Dean,Forest of Dean store,2010,2044,208,8855,3597
2010,5,South West England,Forest of Dean,Forest of Dean store,2010,2363,289,7826,4033
2010,6,South West England,Forest of Dean,Forest of Dean store,2010,3158,366,2449,6176
2010,7,South West England,Forest of Dean,Forest of Dean store,2010,2748,346,2219,6245
2010,8,South West England,Forest of Dean,Forest of Dean store,2010,2205,270,2855,4769
2010,9,South West England,Forest of Dean,Forest of Dean store,2010,2193,232,2271,3595
2010,10,South West England,Forest of Dean,Forest of Dean store,2010,3274,283,9405,4670
2010,11,South West England,Forest of Dean,Forest of Dean store,2010,2858,335,7327,3122
2010,12,South West England,Forest of Dean,Forest of Dean store,2010,3491,238,4658,6292
2011,1,South West England,Forest of Dean,Forest of Dean store,2010,3359,329,5472,3134
2011,2,South West England,Forest of Dean,Forest of Dean store,2010,3002,297,4465,3869
2011,3,South West England,Forest of Dean,Forest of Dean store,2010,3485,322,5257,5691
2011,4,South West England,Forest of Dean,Forest of Dean store,2010,2065,251,6442,3125
2011,5,South West England,Forest of Dean,Forest of Dean store,2010,3257,318,3731,2339
2011,6,South West England,Forest of Dean,Forest of Dean store,2010,2907,315,6631,3150
2011,7,South West England,Forest of Dean,Forest of Dean store,2010,2536,314,4667,5307
2011,8,South West England,Forest of Dean,Forest of Dean store,2010,3138,237,9461,5475
2011,9,South West England,Forest of Dean,Forest of Dean store,2010,3338,280,7441,3415
2011,10,South West England,Forest of Dean,Forest of Dean store,2010,3156,213,4470,2958
2011,11,South West England,Forest of Dean,Forest of Dean store,2010,3271,235,5012,4752
2011,12,South West England,Forest of Dean,Forest of Dean store,2010,2643,208,6031,2770
2012,1,South West England,Forest of Dean,Forest of Dean store,2010,2336,274,3438,2592
2012,2,South West England,Forest of Dean,Forest of Dean store,2010,2024,289,5595,3248
2012,3,South West England,Forest of Dean,Forest of Dean store,2010,2521,364,8394,4930
2012,4,South West England,Forest of Dean,Forest of Dean store,2010,2301,227,5125,5091
2012,5,South West England,Forest of Dean,Forest of Dean store,2010,3095,399,8452,4868
2012,6,South West England,Forest of Dean,Forest of Dean store,2010,2501,363,9027,5943
2012,7,South West England,Forest of Dean,Forest of Dean store,2010,3235,206,7862,2559
2012,8,South West England,Forest of Dean,Forest of Dean store,2010,2108,304,5351,4442
2012,9,South West England,Forest of Dean,Forest of Dean store,2010,2577,204,6720,2364
2012,10,South West England,Forest of Dean,Forest of Dean store,2010,2097,391,3762,3500
2012,11,South West England,Forest of Dean,Forest of Dean store,2010,2299,223,7382,4028
2012,12,South West England,Forest of Dean,Forest of Dean store,2010,2341,230,6074,3553
2013,1,South West England,Forest of Dean,Forest of Dean store,2010,3045,216,3755,2486
2013,2,South West England,Forest of Dean,Forest of Dean store,2010,2690,327,3049,4729
2013,3,South West England,Forest of Dean,Forest of Dean store,2010,3464,272,3858,2523
2013,4,South West England,Forest of Dean,Forest of Dean store,2010,2759,383,9116,5210
2013,5,South West England,Forest of Dean,Forest of Dean store,2010,2166,374,2747,6005
2013,6,South West England,Forest of Dean,Forest of Dean store,2010,2744,380,2800,2887
2013,7,South West England,Forest of Dean,Forest of Dean store,2010,2655,342,3041,4539
2013,8,South West England,Forest of Dean,Forest of Dean store,2010,3361,235,7982,2753
2013,9,South West England,Forest of Dean,Forest of Dean store,2010,2105,384,2114,4639
2013,10,South West England,Forest of Dean,Forest of Dean store,2010,3312,320,8748,4881
2013,11,South West England,Forest of Dean,Forest of Dean store,2010,3316,266,8903,2650
2013,12,South West England,Forest of Dean,Forest of Dean store,2010,3055,392,3588,2564
2014,1,South West England,Forest of Dean,Forest of Dean store,2010,2753,223,5953,2682
2014,2,South West England,Forest of Dean,Forest of Dean store,2010,3359,243,7066,2509
2014,3,South West England,Forest of Dean,Forest of Dean store,2010,2045,218,2575,4022
2014,4,South West England,Forest of Dean,Forest of Dean store,2010,3342,254,8059,2133
2014,5,South West England,Forest of Dean,Forest of Dean store,2010,3154,325,2387,2969
2014,6,South West England,Forest of Dean,Forest of Dean store,2010,3423,209,5730,3002
2014,7,South West England,Forest of Dean,Forest of Dean store,2010,2766,273,2621,2092
2014,8,South West England,Forest of Dean,Forest of Dean store,2010,3196,335,6947,3376
2014,9,South West England,Forest of Dean,Forest of Dean store,2010,3380,255,9413,6020
2014,10,South West England,Forest of Dean,Forest of Dean store,2010,2942,313,5876,5781
2014,11,South West England,Forest of Dean,Forest of Dean store,2010,2567,362,3302,2721
2014,12,South West England,Forest of Dean,Forest of Dean store,2010,2819,383,7243,2547
2015,1,South West England,Forest of Dean,Forest of Dean store,2010,2092,349,3320,5922
2015,2,South West England,Forest of Dean,Forest of Dean store,2010,2074,378,8670,3060
2015,3,South West England,Forest of Dean,Forest of Dean store,2010,2056,396,4648,3837
2015,4,South West England,Forest of Dean,Forest of Dean store,2010,3217,205,2948,3073
2015,5,South West England,Forest of Dean,Forest of Dean store,2010,3108,360,6734,2326
2015,6,South West England,Forest of Dean,Forest of Dean store,2010,3064,273,7691,3741
2015,7,South West England,Forest of Dean,Forest of Dean store,2010,2500,385,6327,4910
2015,8,South West England,Forest of Dean,Forest of Dean store,2010,2733,396,5644,5686
2015,9,South West England,Forest of Dean,Forest of Dean store,2010,2433,332,3250,6284
2015,10,South West England,Forest of Dean,Forest of Dean store,2010,2888,366,6862,5248
2015,11,South West England,Forest of Dean,Forest of Dean store,2010,2300,236,2897,2860
2015,12,South West England,Forest of Dean,Forest of Dean store,2010,3217,299,8793,4614
2016,1,South West England,Forest of Dean,Forest of Dean store,2010,3249,373,6623,3516
2016,2,South West England,Forest of Dean,Forest of Dean store,2010,2344,260,6811,2756
2016,3,South West England,Forest of Dean,Forest of Dean store,2010,3177,219,7804,2229
2016,4,South West England,Forest of Dean,Forest of Dean store,2010,2522,205,2080,3273
2016,5,South West England,Forest of Dean,Forest of Dean store,2010,2657,370,9067,6129
2016,6,South West England,Forest of Dean,Forest of Dean store,2010,2127,250,6762,3313
2016,7,South West England,Forest of Dean,Forest of Dean store,2010,2874,276,5495,4426
2016,8,South West England,Forest of Dean,Forest of Dean store,2010,2926,225,7311,3832
2016,9,South West England,Forest of Dean,Forest of Dean store,2010,2305,398,9436,5632
2016,10,South West England,Forest of Dean,Forest of Dean store,2010,3483,280,6811,3392
2016,11,South West England,Forest of Dean,Forest of Dean store,2010,3152,218,3463,2820
2016,12,South West England,Forest of Dean,Forest of Dean store,2010,2788,253,3989,5170
2017,1,South West England,Forest of Dean,Forest of Dean store,2010,2808,344,3756,5746
2017,2,South West England,Forest of Dean,Forest of Dean store,2010,2948,344,9134,5378
2017,3,South West England,Forest of Dean,Forest of Dean store,2010,2009,312,4214,6516
2017,4,South West England,Forest of Dean,Forest of Dean store,2010,2648,271,4375,3516
2017,5,South West England,Forest of Dean,Forest of Dean store,2010,2087,283,5509,5043
2017,6,South West England,Forest of Dean,Forest of Dean store,2010,3182,244,2194,3682
2017,7,South West England,Forest of Dean,Forest of Dean store,2010,3206,296,9221,6168
2017,8,South West England,Forest of Dean,Forest of Dean store,2010,2421,223,2877,4688
2017,9,South West England,Forest of Dean,Forest of Dean store,2010,2477,361,3050,2582
2017,10,South West England,Forest of Dean,Forest of Dean store,2010,3411,282,4015,4887
2017,11,South West England,Forest of Dean,Forest of Dean store,2010,2870,236,5103,2381
2017,12,South West England,Forest of Dean,Forest of Dean store,2010,3096,353,5211,2173
2018,1,South West England,Forest of Dean,Forest of Dean store,2010,2747,343,8249,3838
2018,2,South West England,Forest of Dean,Forest of Dean store,2010,2626,220,4943,5490
2018,3,South West England,Forest of Dean,Forest of Dean store,2010,2877,306,5413,3315
2018,4,South West England,Forest of Dean,Forest of Dean store,2010,3490,220,3607,5874
2018,5,South West England,Forest of Dean,Forest of Dean store,2010,2588,361,9304,5982
2018,6,South West England,Forest of Dean,Forest of Dean store,2010,2226,374,2545,3553
2018,7,South West England,Forest of Dean,Forest of Dean store,2010,2494,235,5044,6078
2018,8,South West England,Forest of Dean,Forest of Dean store,2010,2638,274,7290,5539
2018,9,South West England,Forest of Dean,Forest of Dean store,2010,2445,203,5156,2191
2018,10,South West England,Forest of Dean,Forest of Dean store,2010,3224,275,3169,3880
2018,11,South West England,Forest of Dean,Forest of Dean store,2010,3055,317,4084,5255
